# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control1-TDP43KD1.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control1-TDP43KD1.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control1": 4,
#         "TDP43KD1": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control1_mean_psi	TDP43KD1_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
SCMH1	ENSG00000010803.16	ENSG00000010803.16:t:41142874-41143112	-0.1045;0.0027;0.0967	5.528e-01;5.601e-03;4.737e-01	4.699e-02;7.499e-01;8.369e-02	0.2885;0.1183;0.6009	0.1726;0.1221;0.7060	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	-	41143112-41160875;41143112-41159725;41143112-41151614	41142874-41143112;41151614-41151684;41159725-41159933;41160875-41160898		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A41160898-41142874
CLCN6	ENSG00000011021.23	ENSG00000011021.23:t:11829196-11829322	-0.1135;0.1135	5.740e-01;5.740e-01	5.154e-02;5.154e-02	0.2712;0.7288	0.1298;0.8702	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	11828219-11829196;11828624-11829196	11828106-11828219;11828458-11828624;11829196-11829322		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A11829322-11828106
TSPAN9	ENSG00000011105.14	ENSG00000011105.14:t:3278421-3278612	0.0090;-0.1476;0.0985;-0.0000;-0.0001	2.979e-03;7.935e-01;5.054e-01;6.845e-21;6.012e-06	7.413e-01;1.546e-02;7.169e-02;1.000e+00;9.795e-01	0.0013;0.9232;0.0590;0.0013;0.0137	0.0438;0.7648;0.1756;0.0010;0.0168	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr12	+	3083719-3278421;3201256-3278421;3206418-3278421;3215355-3278421;3273246-3278421	3083653-3084210;3199984-3201256;3206280-3206418;3215251-3215355;3272912-3273246;3278421-3278612		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A3278612-3083653
APBA3	ENSG00000011132.12	ENSG00000011132.12:t:3752820-3752990	-0.1297;0.1297	6.524e-01;6.524e-01	3.703e-02;3.703e-02	0.1801;0.8199	0.0265;0.9735	t|1e1.1o1|1e2.1o1	2	3	1;0	chr19	-	3752990-3754019;3752990-3753765	3752820-3752990;3753765-3753926;3754019-3754141		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A3754141-3752820
ABHD5	ENSG00000011198.10	ENSG00000011198.10:s:43714947-43715058	-0.1237;0.0001;0.1199	6.916e-01;1.617e-10;6.629e-01	1.982e-02;9.969e-01;3.481e-02	0.8845;0.0166;0.0998	0.7580;0.0214;0.2218	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr3	+	43715058-43717671;43715058-43717766;43715058-43718443	43714947-43715058;43717671-43717857;43718443-43722725		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A43722725-43714947
DPF1	ENSG00000011332.21	ENSG00000011332.21:s:38213644-38213979	0.1199;-0.1195;0.0022	6.581e-01;6.401e-01;1.919e-03	3.555e-02;4.173e-02;7.516e-01	0.1762;0.7655;0.0666	0.3018;0.6307;0.0641	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr19	-	38212391-38213644;38212361-38213644;38212392-38213643	38212280-38212391;38213644-38213979	38212392-38213643	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A38213979-38212280
DPF1	ENSG00000011332.21	ENSG00000011332.21:t:38222548-38222708	-0.2679;-0.0000;0.0934;0.0999;-0.0000;-0.0000;0.0040	9.744e-01;8.352e-09;4.557e-01;4.945e-01;8.352e-09;8.352e-09;3.051e-03	6.064e-04;9.999e-01;8.339e-02;7.451e-02;9.999e-01;9.999e-01;8.483e-01	0.8676;0.0012;0.1261;0.0012;0.0012;0.0012;0.0012	0.5888;0.0010;0.2485;0.1349;0.0010;0.0010;0.0297	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|2e1.1o1	7	6	0;0;0;0;0;0;0	chr19	-	38222708-38229559;38222708-38227946;38222708-38224114;38222708-38223756;38222708-38223083;38222708-38222835;38222703-38229559	38222548-38222708;38222835-38223298;38223756-38223961;38224114-38224250;38227946-38228042;38229559-38229714		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A38229714-38222548
SYT7	ENSG00000011347.10	ENSG00000011347.10:s:61551384-61551463	0.1261;-0.0834;0.0000;-0.0300	6.795e-01;4.112e-01;2.599e-07;1.823e-01	3.097e-02;9.588e-02;9.995e-01;2.378e-01	0.0022;0.2401;0.0022;0.7555	0.1640;0.1469;0.0026;0.7041	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;0;0;0	chr11	-	61547620-61551384;61547308-61551384;61546255-61551384;61533124-61551384	61532989-61533124;61546031-61546255;61547177-61547308;61547530-61547620;61551384-61551463		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A61551463-61532989
SYT7	ENSG00000011347.10	ENSG00000011347.10:t:61532989-61533124	0.0135;-0.1797;0.0001;0.1147;-0.0000;0.0012	2.110e-02;7.796e-01;2.721e-06;5.558e-01;7.564e-08;2.307e-04	6.148e-01;1.378e-02;9.962e-01;5.073e-02;9.998e-01;9.522e-01	0.0106;0.8157;0.0016;0.1725;0.0016;0.0016	0.0444;0.5954;0.0097;0.3238;0.0015;0.0184	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	1;0;1;0;0;0	chr11	-	61533124-61580790;61533124-61551384;61533124-61547530;61533124-61547177;61533124-61546031;61533124-61538144	61532989-61533124;61538144-61538266;61546031-61546255;61547177-61547308;61547530-61547620;61551384-61551463;61580790-61581148		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A61581148-61532989
QPCTL	ENSG00000011478.13	ENSG00000011478.13:s:45693413-45693556	-0.0165;-0.1183;-0.0024;0.1313;0.0470;-0.0017	3.243e-02;5.292e-01;3.806e-03;6.923e-01;2.109e-01;7.657e-02	5.532e-01;4.839e-02;7.640e-01;2.971e-02;2.209e-01;4.104e-01	0.0463;0.6610;0.0341;0.0241;0.0572;0.1640	0.0015;0.4919;0.0293;0.1765;0.1263;0.1667	s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1|i	6	3	0;0;1;0;0;1	chr19	+	45693556-45695401;45693556-45695437;45693556-45695602;45693556-45695633;45693556-45698547;45693557-45695400	45693413-45693556;45695401-45695718;45698480-45698699	45693557-45695400	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A45698699-45693413
MVP	ENSG00000013364.19	ENSG00000013364.19:s:29820394-29820510	0.0000;0.0000;0.0342;0.0792;0.0000;-0.0010;-0.1299	4.732e-07;4.732e-07;9.186e-02;3.829e-01;4.732e-07;7.233e-05;6.248e-01	9.996e-01;9.996e-01;3.695e-01;1.095e-01;9.996e-01;9.538e-01;3.773e-02	0.0010;0.0010;0.0076;0.1281;0.0010;0.0211;0.8413	0.0018;0.0018;0.0799;0.2321;0.0018;0.0018;0.6830	s|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3|1e4.1o1|i	7	5	1;0;0;0;1;1;1	chr16	+	29820510-29824927;29820510-29825942;29820510-29830474;29820510-29830515;29820510-29830542;29820510-29830878;29820511-29821323	29820394-29820510;29824927-na;29825942-29826092;29830474-29830675;29830878-29831074	29820511-29821323	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A29831074-29820394
RNF14	ENSG00000013561.18	ENSG00000013561.18:s:141968886-141969234	-0.1214;0.1733;-0.0204	5.865e-01;8.655e-01;6.811e-02	4.552e-02;7.754e-03;4.289e-01	0.7917;0.0317;0.1726	0.6572;0.2091;0.1294	s|1e1.1o1|1e2.1o1|2e1.1o1	3	3	0;0;0	chr5	+	141969167-141970704;141969167-141973583;141969234-141970704	141968886-141969234;141970704-141970877;141973583-141973742		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A141973742-141968886
DNASE1L1	ENSG00000013563.14	ENSG00000013563.14:s:154411891-154412112	0.0001;0.1274;0.0409;-0.0229;-0.0530;-0.0105;-0.0452	2.268e-06;6.602e-01;8.814e-02;1.162e-01;2.017e-01;1.607e-02;2.186e-01	9.942e-01;3.512e-02;3.657e-01;3.336e-01;2.303e-01;6.222e-01;2.095e-01	0.0013;0.0702;0.0104;0.3007;0.1166;0.0538;0.4277	0.0067;0.2198;0.0755;0.2747;0.0429;0.0300;0.3494	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o2|1e5.1o1|i	7	6	1;1;0;0;0;0;1	chrX	-	154411357-154411891;154410871-154411891;154409813-154411891;154409675-154411891;154409196-154411891;154405655-154411891;154410040-154411890	na-154410871;na-154411357;154405434-154405655;154408558-154409278;154409418-154410039;154411891-154412112	154410040-154411890	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A154412112-154405434
ZNF582	ENSG00000018869.17	ENSG00000018869.17:s:56389998-56390096	0.1429;-0.1429	6.527e-01;6.527e-01	3.065e-02;3.065e-02	0.7907;0.2093	0.9590;0.0410	s|1e1.1o2|1e2.1o1	2	3	0;0	chr19	-	56385184-56390001;56376121-56390001	56375846-56376121;56382752-56385184;56389998-56390096		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56390096-56375846
ZNF582	ENSG00000018869.17	ENSG00000018869.17:t:56391744-56391832	0.1423;0.0007;-0.1490	5.772e-01;9.519e-04;5.929e-01	3.142e-02;9.237e-01;2.858e-02	0.1975;0.0103;0.7927	0.4079;0.0199;0.5796	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr19	-	56391832-56393442;56391832-56393237;56391832-56393220	56391744-56391832;56393220-56393430;56393442-56393545		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56393545-56391744
PHLDB1	ENSG00000019144.19	ENSG00000019144.19:s:118644072-118644302	0.1803;-0.1803	8.811e-01;8.811e-01	6.951e-03;6.951e-03	0.3138;0.6862	0.5084;0.4916	s|1e1.1o1|1e2.1o1	2	3	0;0	chr11	+	118644174-118644647;118644174-118645356	118644072-118644302;118644647-118644691;118645356-118645650		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A118645650-118644072
PHLDB1	ENSG00000019144.19	ENSG00000019144.19:t:118645356-118645650	-0.1331;0.1331	7.065e-01;7.065e-01	2.781e-02;2.781e-02	0.7067;0.2933	0.5557;0.4443	t|1e1.1o1|1e2.1o1	2	3	0;0	chr11	+	118644174-118645356;118644691-118645356	118644072-118644302;118644647-118644691;118645356-118645650		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A118645650-118644072
SAMD4A	ENSG00000020577.14	ENSG00000020577.14:t:54567496-54568112	-0.0945;-0.0115;0.1219	4.262e-01;1.159e-01;6.065e-01	7.166e-02;3.230e-01;4.383e-02	0.8702;0.1047;0.0275	0.7329;0.0967;0.2004	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr14	+	54566310-54567496;54567310-54567496;54567338-54567496	54566117-54566310;54567128-54567338;54567496-54568112		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A54568112-54566117
FHL1	ENSG00000022267.19	ENSG00000022267.19:s:136208455-136208641	0.0891;0.0000;-0.1020;0.0033	4.348e-01;6.690e-21;5.344e-01;3.224e-07	7.888e-02;1.000e+00;5.183e-02;7.239e-01	0.1317;0.0003;0.8170;0.0476	0.2277;0.0079;0.7215;0.0487	s|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	0;0;0;1	chrX	+	136208641-136209243;136208641-136209340;136208641-136209871;136208642-136209167	136208455-136208641;136209168-136209335;136209340-136209442;136209871-136211359	136208642-136209167	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A136211359-136208455
GRAMD1B	ENSG00000023171.19	ENSG00000023171.19:s:123358428-123358799	-0.1327;0.0001;0.1170;0.0144;-0.0117	6.557e-01;3.583e-02;5.790e-01;1.711e-01;7.850e-02	3.357e-02;5.330e-01;4.864e-02;2.543e-01;4.108e-01	0.2516;0.0844;0.0815;0.4365;0.1456	0.0889;0.0861;0.2114;0.4701;0.1291	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o2|1e4.1o1	5	5	1;1;1;0;1	chr11	+	123358799-123367282;123358799-123430342;123358799-123430841;123358799-123480816;123358799-123577367	123358428-123358799;123367282-na;123430269-123431556;123480738-123480893;123577367-123577577		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A123577577-123358428
RNH1	ENSG00000023191.17	ENSG00000023191.17:t:504824-505050	0.0000;-0.0010;0.0366;-0.1024;0.0702;0.0000;0.0000;-0.0000;-0.0003;0.0070	6.690e-21;1.767e-06;6.638e-02;5.188e-01;3.226e-01;6.690e-21;6.690e-21;6.690e-21;1.418e-07;1.910e-02	1.000e+00;9.570e-01;4.026e-01;6.967e-02;1.410e-01;1.000e+00;1.000e+00;1.000e+00;9.822e-01;6.069e-01	0.0003;0.0299;0.0292;0.2447;0.4933;0.0003;0.0003;0.0004;0.0249;0.1644	0.0003;0.0037;0.0801;0.1360;0.5877;0.0003;0.0003;0.0003;0.0119;0.1849	t|1e2.1o1|2e1.1o1|2e2.1o1|3e1.1o1|3e2.1o1|3e3.1o1|3e4.1o1|4e2.1o1|5e2.1o1|i	10	5	1;1;1;0;0;0;0;1;0;0	chr11	-	505050-506609;505001-507113;505001-506609;504996-507113;504996-506609;504996-506078;504996-505378;504972-506609;504888-506609;505051-505377	504824-505050;505378-505881;506078-506356;506609-506821;507113-507300	505051-505377	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A507300-504824
AKAP11	ENSG00000023516.9	ENSG00000023516.9:s:42308454-42308609	0.1215;-0.1215	6.589e-01;6.589e-01	3.770e-02;3.770e-02	0.6323;0.3677	0.7605;0.2395	s|1e1.1o1|1e2.1o1	2	3	0;1	chr13	+	42308609-42313047;42308609-42313894	42308454-42308609;42313047-42313130;42313894-42313940		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A42313940-42308454
AKAP11	ENSG00000023516.9	ENSG00000023516.9:t:42298533-42298797	0.1471;-0.1471	7.322e-01;7.322e-01	2.220e-02;2.220e-02	0.0939;0.9061	0.2578;0.7422	t|1e1.1o1|1e2.1o1	2	3	1;0	chr13	+	42295742-42298533;42297182-42298533	42295695-42295742;42297048-42297182;42298533-42298797		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A42298797-42295695
DEPDC1	ENSG00000024526.17	ENSG00000024526.17:t:68481440-68481612	-0.1234;0.0000;0.1260	6.954e-01;6.845e-21;7.154e-01	1.843e-02;1.000e+00;1.537e-02	0.2396;0.0034;0.7554	0.1118;0.0006;0.8876	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	-	68481612-68483950;68481612-68482641;68481612-68482046	68481440-68481612;68482046-68482238;68482641-68482897;68483950-68484090		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A68484090-68481440
CCDC28A	ENSG00000024862.18	ENSG00000024862.18:s:138788366-138788388	0.1316;0.0029;-0.1662	6.429e-01;1.863e-04;7.899e-01	3.586e-02;8.884e-01;1.464e-02	0.6551;0.0033;0.3416	0.8239;0.0288;0.1471	s|1e1.1o2|1e1.2o2|i	3	2	0;1;1	chr6	+	138788388-138792749;138788388-138793151;138788389-138792748	138788366-138788388;138792749-138793319	138788389-138792748	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A138793319-138788366
PHF20	ENSG00000025293.17	ENSG00000025293.17:s:35771974-35772079	0.1712;0.0108;-0.0648;-0.1132;-0.0000	9.007e-01;4.115e-04;2.058e-01;5.694e-01;6.845e-21	4.333e-03;7.218e-01;2.236e-01;5.249e-02;1.000e+00	0.1353;0.0038;0.0932;0.7737;0.0007	0.3052;0.0534;0.0101;0.6373;0.0006	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr20	+	35772079-35774488;35772079-35782328;35772079-35800094;35772079-35801491;35772079-35838355	35771974-35772079;35774488-35775058;35782328-35782609;35800094-35800173;35801491-35801972;35838355-35838442		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A35838442-35771974
RNASET2	ENSG00000026297.17	ENSG00000026297.17:s:166956080-166956611	-0.0002;-0.0974;-0.0315;0.1757	5.437e-06;4.841e-01;6.514e-02;8.699e-01	9.860e-01;7.560e-02;4.189e-01;7.305e-03	0.0141;0.8582;0.0695;0.0573	0.0095;0.7412;0.0097;0.2388	s|1e1.1o1|1e2.1o1|1e3.1o1|2e2.1o1	4	4	0;0;0;1	chr6	-	166955627-166956097;166952548-166956097;166939008-166956097;166952548-166956080	166938596-166939008;166952488-166955182;166955422-166955627;166956080-166956611		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A166956611-166938596
RNASET2	ENSG00000026297.17	ENSG00000026297.17:t:166952488-166955182	-0.1556;0.1745;-0.0001;-0.0001;0.0000	7.870e-01;8.622e-01;2.389e-06;2.990e-06;4.708e-09	1.609e-02;8.008e-03;9.953e-01;9.950e-01;9.999e-01	0.9253;0.0614;0.0085;0.0085;0.0014	0.7525;0.2426;0.0016;0.0016;0.0016	t|1e1.1o2|1e1.2o2|1e2.1o3|1e2.2o3|1e2.3o3	5	3	0;1;0;0;0	chr6	-	166952548-166956097;166952548-166956080;166952548-166955495;166952548-166955484;166952548-166955467	166952488-166955182;166955422-166955627;166956080-166956611		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A166956611-166952488
INSRR	ENSG00000027644.5	ENSG00000027644.5:s:156844462-156844624	-0.1249;0.0466;0.0353	6.750e-01;1.330e-01;5.284e-02	3.065e-02;3.026e-01;4.309e-01	0.9763;0.0207;0.0032	0.8342;0.0917;0.0731	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;1	chr1	-	156844280-156844462;156844278-156844462;156843233-156844462	156843004-156843233;156844175-156844280;156844462-156844624		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A156844624-156843004
INSRR	ENSG00000027644.5	ENSG00000027644.5:t:156843004-156843233	0.0330;0.0874;-0.1667	5.129e-02;4.289e-01;7.890e-01	4.381e-01;9.143e-02;1.496e-02	0.0022;0.3687;0.6291	0.0754;0.4928;0.4270	t|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr1	-	156843233-156844462;156843233-156843427;156843234-156843426	156843004-156843233;156843427-156843479;156844462-156844624	156843234-156843426	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A156844624-156843004
B4GALT7	ENSG00000027847.14	ENSG00000027847.14:s:177604066-177604541	-0.1476;-0.0043;0.1727	7.764e-01;4.845e-04;8.570e-01	1.750e-02;8.528e-01;8.238e-03	0.2366;0.0331;0.7304	0.0814;0.0085;0.9094	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr5	+	177604541-177605045;177604541-177607283;177604541-177607302	177604066-177604541;177605045-177605224;177605791-177607357		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A177607357-177604066
VEZT	ENSG00000028203.18	ENSG00000028203.18:s:95251940-95252440	0.1008;-0.1050;0.0002;0.0000;-0.0000;0.0000	5.104e-01;5.475e-01;6.917e-21;6.845e-21;6.845e-21;6.845e-21	7.200e-02;5.633e-02;9.917e-01;1.000e+00;1.000e+00;1.000e+00	0.3385;0.6244;0.0162;0.0002;0.0171;0.0002	0.4463;0.5172;0.0258;0.0002;0.0071;0.0002	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1	6	6	0;0;0;0;0;0	chr12	+	95252071-95256550;95252071-95257150;95252071-95257154;95252071-95262906;95252071-95266357;95252071-95299094	95251940-95252440;95256550-95256622;95257150-95257239;95262906-95263081;95266357-95266384;95299094-95299482		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A95299482-95251940
VEZT	ENSG00000028203.18	ENSG00000028203.18:t:95257150-95257239	-0.1413;0.1256;0.0001;0.0000	7.703e-01;6.804e-01;6.878e-21;6.845e-21	1.506e-02;3.254e-02;9.962e-01;1.000e+00	0.6383;0.3433;0.0168;0.0037	0.4925;0.4727;0.0250;0.0089	t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	0;0;0;0	chr12	+	95252071-95257150;95256622-95257150;95252071-95257154;95256622-95257154	95251940-95252440;95256550-95256622;95257150-95257239		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A95257239-95251940
ARNTL2	ENSG00000029153.14	ENSG00000029153.14:t:27380247-27380404	-0.2366;0.2105;0.0043;0.0047;0.0000;-0.0001	8.991e-01;8.837e-01;2.862e-02;6.274e-03;6.519e-06;1.150e-05	3.782e-03;5.182e-03;5.640e-01;8.159e-01;9.984e-01;9.924e-01	0.8804;0.0609;0.0491;0.0015;0.0015;0.0094	0.6022;0.2952;0.0642;0.0248;0.0025;0.0025	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|2e1.1o1	6	5	0;0;0;1;1;1	chr12	+	27368412-27380247;27370230-27380247;27376387-27380247;27376416-27380247;27377564-27380247;27368412-27380249	27368262-27368412;27370129-27370230;27376346-27376416;27377441-27377564;27380247-27380404		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A27380404-27368262
TFB1M	ENSG00000029639.11	ENSG00000029639.11:t:155260273-155260568	0.0000;0.0002;-0.2424;0.2070;0.0095	6.690e-21;6.764e-21;1.000e+00;9.991e-01;3.733e-07	1.000e+00;9.915e-01;1.298e-11;6.877e-08;7.248e-01	0.0003;0.0177;0.8327;0.1123;0.0321	0.0027;0.0337;0.5945;0.3243;0.0473	t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|i	5	3	0;1;0;1;1	chr6	-	155260568-155285158;155260568-155265825;155260400-155285158;155260400-155265825;155260569-155260822	155260273-155260568;155265825-na;155285158-155285277	155260569-155260822	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A155285277-155260273
BAK1	ENSG00000030110.13	ENSG00000030110.13:t:33574034-33574214	-0.1437;0.1437	7.076e-01;7.076e-01	2.579e-02;2.579e-02	0.7991;0.2009	0.6433;0.3567	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	33574214-33575298;33574214-33574506	33574034-33574214;33574506-33574525;33575298-33575441		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A33575441-33574034
FAM13B	ENSG00000031003.10	ENSG00000031003.10:s:137948955-137949184	-0.1454;0.0985;0.0085	7.263e-01;4.919e-01;2.820e-03	2.357e-02;7.217e-02;7.516e-01	0.6320;0.3668;0.0013	0.4661;0.4882;0.0433	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr5	-	137946311-137948955;137945997-137948955;137943216-137948955	137943133-137943216;137945902-137945997;137946228-137946395;137948955-137949184		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A137949184-137943133
FAM13B	ENSG00000031003.10	ENSG00000031003.10:s:137959616-137959763	0.1466;-0.1466	7.017e-01;7.017e-01	2.508e-02;2.508e-02	0.3969;0.6031	0.5744;0.4256	s|1e1.1o1|1e2.1o2	2	3	0;0	chr5	-	137956542-137959616;137954376-137959616	137954166-137954624;137956477-137956542;137959616-137959763		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A137959763-137954166
FAM13B	ENSG00000031003.10	ENSG00000031003.10:t:137954166-137954624	-0.2146;0.2151;-0.0000	9.336e-01;9.347e-01;6.845e-21	2.412e-03;2.357e-03;1.000e+00	0.6694;0.3286;0.0019	0.4504;0.5481;0.0015	t|1e1.1o1|1e2.1o1|2e2.1o1	3	3	0;0;1	chr5	-	137954376-137959616;137954376-137956477;137954356-137956477	137954166-137954624;137956477-137956542;137959616-137959763		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A137959763-137954166
IFT88	ENSG00000032742.18	ENSG00000032742.18:t:20663498-20663604	-0.1852;0.1852	8.500e-01;8.500e-01	7.917e-03;7.917e-03	0.9813;0.0187	0.7719;0.2281	t|1e1.1o1|1e2.1o1	2	3	0;0	chr13	+	20656430-20663498;20663386-20663498	20656365-20656430;20663263-20663386;20663498-20663604		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A20663604-20656365
SLC4A7	ENSG00000033867.16	ENSG00000033867.16:s:27411642-27411748	-0.1394;0.1394	7.755e-01;7.755e-01	1.733e-02;1.733e-02	0.9247;0.0753	0.7712;0.2288	s|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	27409530-27411642;27404963-27411642	27404830-27404963;27409356-27409530;27411642-27411748		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A27411748-27404830
SLC4A7	ENSG00000033867.16	ENSG00000033867.16:t:27404830-27404963	0.1058;-0.1058	5.500e-01;5.500e-01	5.821e-02;5.821e-02	0.0638;0.9362	0.1811;0.8189	t|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	27404963-27411642;27404963-27409356	27404830-27404963;27409356-27409530;27411642-27411748		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A27411748-27404830
SH3YL1	ENSG00000035115.22	ENSG00000035115.22:s:259423-260292	-0.0374;-0.0684;0.1309	9.295e-02;3.402e-01;6.176e-01	3.605e-01;1.229e-01;3.671e-02	0.0833;0.5806;0.3343	0.0224;0.4722;0.5059	s|1e1.1o2|1e2.1o1|i	3	3	0;0;1	chr2	-	256690-260085;253115-260085;256691-259422	253005-253115;255876-256690;259423-260292	256691-259422	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A260292-253005
