gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,Control10_mean_psi,TDP43KD10_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
MAP4K5,ENSG00000012983.12,ENSG00000012983.12:t:50437894-50438008,0.3857;-0.3857,1.000e+00;1.000e+00,3.361e-13;2.710e-13,0.0244;0.9756,0.4075;0.5925,t|1e1.1o1|1e2.1o1,2,3,1;0,chr14,-,50438008-50440013;50438008-50438092,50437894-50438008;50438092-50438401;50440013-50440073,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A50440073-50437894
GRAMD1B,ENSG00000023171.19,ENSG00000023171.19:t:123480738-123480893,-0.1517;0.1242;-0.0133;0.0000;0.0171;0.0014,6.410e-01;5.411e-01;3.243e-02;2.839e-07;4.820e-02;3.392e-04,2.638e-02;4.278e-02;5.614e-01;9.996e-01;4.856e-01;9.418e-01,0.5070;0.3997;0.0530;0.0017;0.0351;0.0017,0.3080;0.5646;0.0277;0.0018;0.0619;0.0187,t|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1|1e5.1o1|2e2.1o2,6,6,0;0;1;0;1;1,chr11,+,123358799-123480816;123431166-123480816;123432126-123480816;123454829-123480816;123473550-123480816;123431166-123480819,123358428-123358799;123430269-123431556;123432011-123432126;123454398-123454829;123473457-123473550;123480738-123480893,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A123480893-123358428
RNH1,ENSG00000023191.17,ENSG00000023191.17:s:506609-506821,0.0000;0.0001;-0.1676;-0.0003;0.0001;0.0161;0.1147,6.708e-21;1.889e-09;8.305e-01;4.963e-08;2.322e-09;4.000e-02;5.822e-01,1.000e+00;9.969e-01;1.029e-02;9.862e-01;9.950e-01;5.055e-01;5.234e-02,0.0004;0.0004;0.5500;0.0256;0.0030;0.1611;0.2563,0.0004;0.0194;0.3814;0.0060;0.0223;0.1943;0.3800,s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5|1e2.1o1|1e3.1o1,7,4,1;1;0;1;0;0;0,chr11,-,505050-506609;505001-506609;504996-506609;504972-506609;504888-506609;502249-506609;502181-506609,500840-502181;502214-503570;504824-505050;506609-506821,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A506821-500840
RNH1,ENSG00000023191.17,ENSG00000023191.17:t:504824-505050,0.0000;-0.0006;0.0009;0.0927;-0.1271;0.0000;0.0000;-0.0011;0.0014;0.0112,6.575e-21;4.455e-07;1.051e-05;4.549e-01;6.519e-01;6.575e-21;6.575e-21;3.386e-06;7.643e-06;3.390e-02,1.000e+00;9.737e-01;9.606e-01;8.836e-02;3.624e-02;1.000e+00;1.000e+00;9.494e-01;9.413e-01;5.356e-01,0.0003;0.0273;0.0003;0.1018;0.6712;0.0003;0.0003;0.0309;0.0033;0.1674,0.0004;0.0079;0.0268;0.2119;0.5179;0.0004;0.0004;0.0084;0.0298;0.1841,t|1e2.1o1|2e1.1o1|2e2.1o1|3e1.1o1|3e2.1o1|3e3.1o1|3e4.1o1|4e2.1o1|5e2.1o1|i,10,5,1;1;1;0;0;0;0;1;0;0,chr11,-,505050-506609;505001-507113;505001-506609;504996-507113;504996-506609;504996-506078;504996-505378;504972-506609;504888-506609;505051-505377,504824-505050;505378-505881;506078-506356;506609-506821;507113-507300,505051-505377,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A507300-504824
UBR2,ENSG00000024048.11,ENSG00000024048.11:s:42616002-42616090,-0.1247;0.1247,6.515e-01;6.515e-01,3.720e-02;3.720e-02,0.2964;0.7036,0.1504;0.8496,s|1e1.1o1|1e2.1o1,2,3,0;0,chr6,+,42616090-42617240;42616090-42617409,42616002-42616090;42617240-42617338;42617409-42617507,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A42617507-42616002
RTEL1-TNFRSF6B,ENSG00000026036.22,ENSG00000026036.22:t:63695778-63695854,-0.0002;0.1040;-0.0927,2.041e-07;5.373e-01;4.742e-01,9.905e-01;6.271e-02;8.137e-02,0.0194;0.5784;0.4057,0.0087;0.7103;0.2828,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,1;0;0,chr20,+,63695221-63695778;63695480-63695778;63695650-63695778,63695066-63695221;63695328-63695650;63695778-63695854,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63695854-63695066
TFB1M,ENSG00000029639.11,ENSG00000029639.11:t:155260273-155260568,-0.0000;0.0000;-0.1149;0.1078;0.0010,6.575e-21;6.575e-21;6.391e-01;5.805e-01;2.606e-09,1.000e+00;1.000e+00;3.620e-02;4.093e-02;8.742e-01,0.0121;0.0002;0.8619;0.0874;0.0370,0.0025;0.0150;0.7436;0.1964;0.0404,t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|i,5,3,0;1;0;1;1,chr6,-,155260568-155285158;155260568-155265825;155260400-155285158;155260400-155265825;155260569-155260822,155260273-155260568;155265825-na;155285158-155285277,155260569-155260822,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A155285277-155260273
SH3YL1,ENSG00000035115.22,ENSG00000035115.22:t:230378-231191,-0.1238;0.1238,6.404e-01;6.404e-01,3.771e-02;3.771e-02,0.3027;0.6973,0.1632;0.8368,t|1e1.1o1|1e2.1o1,2,3,0;0,chr2,-,231191-234160;231191-233101,230378-231191;232915-233229;234160-234272,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A234272-230378
SH3YL1,ENSG00000035115.22,ENSG00000035115.22:t:260804-261323,-0.0799;-0.0102;0.0001;0.1261,3.658e-01;1.564e-02;1.827e-05;6.472e-01,1.286e-01;6.635e-01;9.960e-01;3.888e-02,0.1140;0.0369;0.0027;0.8317,0.0043;0.0043;0.0043;0.9871,t|1e1.1o1|1e2.2o2|2e2.1o2|i,4,3,1;0;0;1,chr2,-,261130-263211;261130-262201;260897-262631;261324-262200,260804-261323;262201-262786;263211-263372,261324-262200,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A263372-260804
CLEC16A,ENSG00000038532.16,ENSG00000038532.16:t:11020193-11020325,0.0000;-0.1759;0.1757,6.708e-21;8.885e-01;8.879e-01,1.000e+00;5.492e-03;5.536e-03,0.0011;0.6549;0.3440,0.0013;0.4682;0.5305,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,1;0;0,chr16,+,10982991-11020193;11003257-11020193;11003305-11020193,10982878-10982991;11003074-11003305;11020193-11020325,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A11020325-10982878
CLEC16A,ENSG00000038532.16,ENSG00000038532.16:t:11178335-11182186,0.1069;-0.1001;0.0004;-0.0052,5.523e-01;5.121e-01;5.265e-06;5.839e-04,6.082e-02;7.253e-02;9.398e-01;7.173e-01,0.6169;0.3090;0.0233;0.0484,0.7438;0.1959;0.0288;0.0389,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,0;0;1;1,chr16,+,11166552-11178335;11174277-11178335;11174362-11178335;11174363-11178334,11166388-11166552;11174154-11174362;11178335-11182186,11174363-11178334,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A11182186-11166388
PHLPP2,ENSG00000040199.18,ENSG00000040199.18:s:71655232-71655434,0.1658;-0.1658,8.556e-01;8.556e-01,5.884e-03;5.884e-03,0.8090;0.1910,0.9936;0.0064,s|1e1.1o1|2e1.1o1,2,2,0;1,chr16,-,71653021-71655240;71653021-71655232,71652790-71653021;71655232-71655434,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A71655434-71652790
PHLPP2,ENSG00000040199.18,ENSG00000040199.18:s:71702598-71702731,0.1116;-0.1116,4.821e-01;4.821e-01,5.073e-02;5.073e-02,0.1347;0.8653,0.2959;0.7041,s|1e1.1o1|1e2.1o1,2,3,1;0,chr16,-,71691288-71702598;71690709-71702598,71690519-71690709;71691139-71691288;71702598-71702731,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A71702731-71690519
TDP1,ENSG00000042088.14,ENSG00000042088.14:t:89956523-89957187,0.0021;-0.1536;0.1379,1.835e-03;7.059e-01;6.455e-01,9.020e-01;2.221e-02;3.181e-02,0.0058;0.9536;0.0406,0.0210;0.7699;0.2080,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr14,+,89955677-89956578;89955970-89956578;89956278-89956578,89954939-89955677;89955902-89955970;89955993-89956278;89956523-89957187,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A89957187-89954939
PHKA2,ENSG00000044446.12,ENSG00000044446.12:s:18938627-18938749,0.1073;-0.1073,5.636e-01;5.636e-01,5.472e-02;5.472e-02,0.0154;0.9846,0.1456;0.8544,s|1e1.1o2|1e1.2o2,2,2,1;0,chrX,-,18936201-18938627;18936150-18938627,18936055-18936201;18938627-18938749,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A18938749-18936055
POLR2B,ENSG00000047315.17,ENSG00000047315.17:s:56977722-56978000,0.1533;-0.1514;-0.0000,6.222e-01;6.159e-01;6.045e-06,2.615e-02;2.698e-02;9.976e-01,0.3549;0.6406;0.0046,0.5591;0.4381;0.0028,s|1e1.1o1|2e1.1o1|3e1.1o1,3,2,0;0;0,chr4,+,56977791-56978640;56977808-56978640;56978000-56978640,56977722-56978000;56978640-56979004,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A56979004-56977722
FAM214A,ENSG00000047346.13,ENSG00000047346.13:t:52611130-52611255,0.1144;-0.1144,5.992e-01;5.992e-01,4.688e-02;4.688e-02,0.0966;0.9034,0.2372;0.7628,t|1e1.1o1|1e2.1o1,2,3,1;0,chr15,-,52611255-52613673;52611255-52611575,52611130-52611255;52611575-52611777;52613673-52613857,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A52613857-52611130
FAM214A,ENSG00000047346.13,ENSG00000047346.13:t:52678006-52678221,-0.0000;-0.0022;-0.1235;-0.0382;-0.0110;0.2470,1.672e-07;6.317e-04;5.589e-01;9.031e-02;1.040e-01;8.881e-01,9.997e-01;9.123e-01;4.357e-02;3.674e-01;3.511e-01;3.983e-03,0.0017;0.0221;0.4079;0.0814;0.1408;0.3382,0.0016;0.0016;0.2421;0.0057;0.1351;0.6126,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1,6,6,0;0;0;0;0;0,chr15,-,52678122-52709726;52678122-52679276;52678122-52678828;52678122-52678704;52678122-52678572;52678122-52678430,52678006-52678221;52678430-52678560;52678572-52678623;52678704-52678759;52678828-52679388;52709726-52709817,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A52709817-52678006
RSF1,ENSG00000048649.14,ENSG00000048649.14:s:77820528-77820869,0.1731;0.0165;0.0002;-0.0000;-0.2538;0.0000,9.718e-01;5.388e-04;1.260e-09;6.575e-21;1.000e+00;6.575e-21,4.919e-06;6.371e-01;9.915e-01;1.000e+00;8.291e-12;1.000e+00,0.0004;0.0004;0.0091;0.0088;0.9804;0.0004,0.2010;0.0510;0.0269;0.0003;0.7199;0.0003,s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1|i,6,3,1;1;1;0;0;1,chr11,-,77813787-77820528;77813783-77820528;77813708-77820528;77813701-77820528;77764689-77820528;77813788-77820527,77762050-77764690;77813354-77813787;77820528-77820869,77813788-77820527,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A77820869-77762050
R3HDM1,ENSG00000048991.17,ENSG00000048991.17:t:135645233-135645527,0.0144;0.0717;0.0095;-0.1245,1.323e-05;2.993e-01;1.237e-02;6.657e-01,6.695e-01;1.645e-01;6.513e-01;3.489e-02,0.0236;0.4703;0.1071;0.3929,0.0511;0.5544;0.1283;0.2599,t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2,4,3,1;0;0;0,chr2,+,135639074-135645379;135639122-135645379;135641604-135645379;135641790-135645379,135638896-135639122;135641536-135641790;135645233-135645527,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A135645527-135638896
H6PD,ENSG00000049239.13,ENSG00000049239.13:s:9262059-9262328,-0.1228;0.0301;0.0582,6.768e-01;1.615e-01;2.806e-01,3.004e-02;2.665e-01;1.619e-01,0.1597;0.6367;0.1995,0.0115;0.6938;0.2935,s|1e1.1o1|2e1.1o1|i,3,2,1;0;1,chr1,+,9262270-9263509;9262328-9263509;9262329-9263508,9262059-9262328;9263509-9268037,9262329-9263508,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A9268037-9262059
H6PD,ENSG00000049239.13,ENSG00000049239.13:t:9244925-9245561,0.1312;-0.0143;-0.0606;0.0000;0.0000;0.0000;-0.0201,6.295e-01;2.194e-02;2.882e-01;2.740e-07;2.740e-07;2.740e-07;4.131e-02,3.634e-02;5.738e-01;1.631e-01;9.997e-01;9.997e-01;9.997e-01;4.971e-01,0.7137;0.0566;0.1521;0.0013;0.0013;0.0013;0.0628,0.8694;0.0242;0.0704;0.0017;0.0017;0.0017;0.0238,t|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1|2e2.1o1|2e3.1o1|i,7,4,0;1;0;1;1;1;1,chr1,+,9235066-9244925;9237217-9244925;9240018-9244925;9235066-9244933;9237217-9244933;9240018-9244933;9240019-9244924,9234774-9235066;9237131-9237217;9239815-9240018;9244925-9245561,9240019-9244924,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A9245561-9234774
LETMD1,ENSG00000050426.16,ENSG00000050426.16:s:51052088-51052361,-0.1410;-0.0030;-0.0002;0.2710;-0.0000;-0.0006;-0.0315,6.926e-01;2.287e-04;2.031e-06;9.962e-01;6.575e-21;1.128e-05;9.734e-02,2.826e-02;8.817e-01;9.888e-01;3.515e-05;1.000e+00;9.741e-01;3.641e-01,0.6022;0.0356;0.0174;0.1975;0.0008;0.0212;0.1105,0.4536;0.0033;0.0033;0.4847;0.0004;0.0004;0.0598,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o2|2e1.1o2|i,7,5,0;1;0;0;0;0;1,chr12,+,51052207-51053778;51052207-51053812;51052207-51055835;51052207-51056350;51052207-51059361;51052246-51053778;51052362-51053777,51052088-51052361;51053778-51053860;51055699-51055848;51056350-51056529;51059361-51060424,51052362-51053777,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51060424-51052088
LETMD1,ENSG00000050426.16,ENSG00000050426.16:t:51056350-51056529,-0.0353;0.0238;0.1511;0.0080;0.0000;-0.1719,3.012e-02;5.303e-02;9.066e-01;3.822e-06;6.708e-21;9.053e-01,4.679e-01;4.572e-01;2.301e-03;7.571e-01;1.000e+00;4.168e-03,0.0739;0.2817;0.0718;0.0270;0.0003;0.5426,0.0377;0.3228;0.2305;0.0458;0.0017;0.3625,t|1e1.2o3|1e2.1o1|1e3.1o2|1e4.1o1|1e5.1o1|1e6.1o1,6,7,0;0;0;1;0;0,chr12,+,51048478-51056350;51049185-51056350;51052207-51056350;51053860-51056350;51056021-51056350;51056245-51056350,51048301-51048518;51048874-51049430;51052088-51052361;51053778-51053860;51055987-51056021;51056057-51056245;51056350-51056529,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51056529-51048301
POLQ,ENSG00000051341.15,ENSG00000051341.15:s:121476540-121476733,-0.1377;0.0594;0.0360,7.459e-01;2.447e-01;3.299e-02,1.941e-02;1.960e-01;4.626e-01,0.9458;0.0526;0.0017,0.8034;0.1253;0.0732,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;0,chr3,-,121473487-121476540;121472164-121476540;121468431-121476540,121468305-121468431;121471990-121472164;121473350-121473487;121476540-121476733,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A121476733-121468305
POLQ,ENSG00000051341.15,ENSG00000051341.15:t:121471990-121472164,0.1305;0.0021;-0.1304,6.675e-01;2.073e-03;6.523e-01,3.336e-02;7.565e-01;3.552e-02,0.0565;0.0395;0.9019,0.2010;0.0416;0.7562,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,1;1;0,chr3,-,121472164-121476540;121472164-121473355;121472164-121473350,121471990-121472164;121473350-121473487;121476540-121476733,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A121476733-121471990
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123155688-123155816,0.0829;0.0016;-0.1087,4.134e-01;1.577e-04;5.609e-01,1.023e-01;9.317e-01;5.553e-02,0.0818;0.0025;0.9157,0.1828;0.0246;0.7909,s|1e1.1o1|1e2.1o1|i,3,3,1;0;0,chr12,-,123155200-123155688;123154430-123155688;123154431-123155687,na-123155200;123154215-123154430;123155688-123155816,123154431-123155687,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123155816-123154215
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123210056-123210162,0.1051;-0.0995;-0.0000,5.450e-01;5.092e-01;6.575e-21,6.216e-02;7.254e-02;1.000e+00,0.6587;0.3378;0.0052,0.7743;0.2248;0.0009,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr12,-,123203375-123210056;123203084-123210056;123203376-123210055,123202885-123203084;123203114-123203375;123210056-123210162,123203376-123210055,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123210162-123202885
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123230037-123230522,-0.0617;-0.0676;0.1517;0.0000,3.026e-01;3.230e-01;7.614e-01;6.080e-08,1.511e-01;1.425e-01;1.878e-02;9.992e-01,0.5850;0.2283;0.1761;0.0011,0.4941;0.1461;0.3495;0.0071,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr12,-,123227616-123230261;123227572-123230261;123223127-123230261;123218499-123230261,123218376-123218499;123223038-123223127;123227463-123227616;123230037-123230522,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123230522-123218376
PLEKHA5,ENSG00000052126.15,ENSG00000052126.15:s:19343323-19343434,0.0387;-0.1083;0.0320,1.390e-01;5.380e-01;8.454e-02,2.988e-01;6.015e-02;3.859e-01,0.0272;0.9675;0.0051,0.0988;0.8295;0.0777,s|1e1.1o1|2e1.1o1|2e2.1o1,3,3,1;0;0,chr12,+,19343419-19345842;19343434-19345842;19343434-19353884,19343323-19343434;19345842-19345888;19353884-19354002,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A19354002-19343323
FOXN3,ENSG00000053254.16,ENSG00000053254.16:s:89619028-89619149,-0.1253;0.0480;0.0572,6.146e-01;2.200e-01;2.470e-01,4.004e-02;2.099e-01;1.889e-01,0.8052;0.1217;0.0678,0.6467;0.2095;0.1467,s|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;0,chr14,-,89486671-89619028;89486668-89619028;89412490-89619028,89412197-89412492;89486569-89486671;89619028-89619149,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A89619149-89412197
USE1,ENSG00000053501.13,ENSG00000053501.13:s:17215346-17215507,0.1106;-0.1106,5.408e-01;5.408e-01,6.059e-02;6.059e-02,0.8525;0.1475,0.9930;0.0070,s|1e1.1o1|1e2.1o1,2,3,0;0,chr19,+,17215507-17215802;17215507-17215992,17215346-17215507;17215720-17215851;17215992-17216070,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A17216070-17215346
KCNQ1,ENSG00000053918.18,ENSG00000053918.18:t:2583435-2583545,0.1288;-0.1288,6.114e-01;6.114e-01,3.851e-02;3.851e-02,0.0534;0.9466,0.2105;0.7895,t|1e1.1o1|1e2.1o1,2,3,0;0,chr11,+,2528018-2583435;2572986-2583435,2527928-2528018;2572846-2572986;2583435-2583545,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A2583545-2527928
SDCCAG8,ENSG00000054282.16,ENSG00000054282.16:s:243426427-243426558,-0.0051;0.1004;-0.0758,3.559e-03;5.209e-01;3.134e-01,7.851e-01;6.751e-02;1.524e-01,0.0352;0.8458;0.1126,0.0186;0.9661;0.0175,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr1,+,243426558-243475931;243426558-243489014;243426558-243499756,243426427-243426558;243475931-243476364;243489014-243489140;243499756-243500091,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243500091-243426427
SYNE2,ENSG00000054654.19,ENSG00000054654.19:t:63908823-63909227,0.0000;0.0688;-0.1785;0.0684,8.872e-07;3.312e-01;8.951e-01;3.163e-01,9.993e-01;1.279e-01;3.958e-03;1.455e-01,0.0019;0.7303;0.2070;0.0615,0.0030;0.8323;0.0142;0.1505,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,0;0;1;1,chr14,+,63852753-63909098;63853143-63909098;63853147-63909098;63853654-63909098,na-63853654;63852501-63852753;63852983-63853147;63908823-63909227,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A63909227-63852501
FAM114A2,ENSG00000055147.19,ENSG00000055147.19:s:154038293-154038747,0.1143;-0.0271;-0.0121;0.1590;-0.0001;-0.2869;0.0362,5.930e-01;1.755e-01;3.248e-02;8.488e-01;3.071e-05;8.732e-01;8.375e-02,4.758e-02;2.444e-01;5.816e-01;9.245e-03;9.964e-01;3.778e-03;3.770e-01,0.0030;0.1990;0.0441;0.0030;0.0030;0.7425;0.0030,0.1388;0.1499;0.0168;0.1920;0.0012;0.4211;0.0757,s|1e1.1o1|1e3.1o2|1e3.2o2|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2,7,4,1;0;0;1;0;0;0,chr5,-,154037455-154038388;154034967-154038388;154034946-154038388;154037455-154038293;154036385-154038293;154034967-154038293;154034946-154038293,154034744-154034967;154036242-154036385;154037368-154037455;154038293-154038747,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038747-154034744
FAM114A2,ENSG00000055147.19,ENSG00000055147.19:s:154038827-154038936,0.1075;0.0027;-0.1550;-0.0030;0.0001;0.0029;-0.0001,4.928e-01;4.017e-04;7.010e-01;3.466e-04;1.769e-06;2.899e-04;6.564e-07,5.947e-02;8.963e-01;2.233e-02;8.810e-01;9.935e-01;8.899e-01;9.968e-01,0.4114;0.0009;0.5552;0.0310;0.0009;0.0009;0.0071,0.5466;0.0294;0.3738;0.0076;0.0132;0.0342;0.0009,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e3.1o2|3e1.1o1|3e3.1o2,7,4,0;1;0;0;0;0;0,chr5,-,154038434-154038857;154037455-154038857;154034967-154038857;154034946-154038857;154034967-154038836;154038434-154038827;154034967-154038827,154034744-154034967;154037368-154037455;154038293-154038747;154038827-154038936,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
FAM114A2,ENSG00000055147.19,ENSG00000055147.19:t:154034744-154034967,-0.2213;0.0002;-0.0001;0.0298;0.0579;0.0023;0.0027;0.0001;0.0011;-0.0041;-0.0001;0.0198,8.967e-01;2.821e-06;3.742e-06;9.653e-02;2.847e-01;1.689e-04;7.649e-04;1.501e-03;5.250e-05;6.899e-04;5.743e-05;1.473e-02,4.266e-03;9.926e-01;9.939e-01;3.629e-01;1.597e-01;9.107e-01;8.927e-01;7.796e-01;9.523e-01;8.507e-01;9.652e-01;5.769e-01,0.5967;0.0006;0.0074;0.0656;0.2384;0.0006;0.0006;0.0331;0.0066;0.0323;0.0151;0.0006,0.3521;0.0124;0.0005;0.1142;0.3113;0.0278;0.0282;0.0344;0.0228;0.0064;0.0129;0.0586,t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1|2e1.1o3|2e2.1o2|2e2.2o2,12,6,0;0;0;0;0;1;1;0;0;0;0;0,chr5,-,154034967-154038857;154034967-154038836;154034967-154038827;154034967-154038388;154034967-154038293;154034967-154037438;154034967-154037368;154034967-154036722;154034967-154036242;154034946-154038857;154034946-154038388;154034946-154038293,154034744-154034967;154036242-154036385;154036722-154037310;154037368-154037455;154038293-154038747;154038827-154038936,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
EIF2AK2,ENSG00000055332.19,ENSG00000055332.19:t:37148857-37149257,0.0002;0.0000;-0.1088;0.0870;0.0000,2.462e-08;6.708e-21;5.801e-01;4.425e-01;6.709e-21,9.931e-01;1.000e+00;5.272e-02;9.201e-02;9.998e-01,0.0065;0.0006;0.6267;0.3614;0.0065,0.0206;0.0005;0.5028;0.4635;0.0096,t|1e2.1o1|2e1.1o1|2e2.1o1|3e2.1o1|4e2.1o1,5,3,0;0;0;0;0,chr2,-,37149257-37156908;37149023-37157367;37149023-37156908;37148939-37156908;37148915-37156908,37148857-37149257;37156908-37157192;37157367-37157522,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A37157522-37148857
USP13,ENSG00000058056.10,ENSG00000058056.10:t:179706934-179707076,-0.0022;0.0155;0.0000;-0.1491;0.0944,1.023e-06;8.732e-03;9.799e-08;8.361e-01;4.468e-01,9.078e-01;6.306e-01;9.983e-01;7.664e-03;8.767e-02,0.0392;0.0102;0.0004;0.9497;0.0038,0.0157;0.0511;0.0108;0.8046;0.1207,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2,5,5,0;0;1;0;0,chr3,+,179653393-179706934;179682003-179706934;179690301-179706934;179701129-179706934;179701179-179706934,179653032-179653393;179681878-179682003;179690241-179690301;179701008-179701179;179706934-179707076,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A179707076-179653032
CROCC,ENSG00000058453.17,ENSG00000058453.17:s:16921931-16922147,-0.1430;0.0050;0.0750;0.0351,6.168e-01;7.564e-02;3.226e-01;1.788e-01,3.029e-02;4.141e-01;1.479e-01;2.486e-01,0.8136;0.1058;0.0031;0.0746,0.6182;0.1194;0.1190;0.1410,s|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1,4,4,0;1;1;1,chr1,+,16922078-16922663;16922078-16924325;16922078-16929846;16922147-16922663,16921931-16922147;16922663-16922798;16924325-16924479;16929846-16930031,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16930031-16921931
