# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control17-TDP43KD17.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control17-TDP43KD17.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control17": 4,
#         "TDP43KD17": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control17_mean_psi	TDP43KD17_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
ADAM22	ENSG00000008277.15	ENSG00000008277.15:t:88193116-88193260	0.1457;-0.0000;0.0000;-0.1495;0.0000;0.0000;0.0000;0.0000	8.690e-01;7.304e-21;7.304e-21;8.914e-01;7.304e-21;7.304e-21;7.304e-21;7.304e-21	2.504e-03;1.000e+00;1.000e+00;1.976e-03;1.000e+00;1.000e+00;1.000e+00;1.000e+00	0.5352;0.0229;0.0026;0.4159;0.0065;0.0023;0.0006;0.0108	0.6826;0.0257;0.0051;0.2712;0.0056;0.0006;0.0023;0.0090	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|2e1.1o1|3e1.1o1|i	8	6	0;1;1;0;1;1;1;1	chr7	+	88182024-88193116;88184402-88193116;88186302-88193116;88186701-88193116;88188050-88193116;88182024-88193170;88182024-88193173;88186702-88193115	na-88188050;88181958-88183554;88184292-88184402;88185830-88186422;88186615-88186701;88193116-88193260	88186702-88193115	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A88193260-88181958
CELSR3	ENSG00000008300.17	ENSG00000008300.17:s:48650268-48650289	0.0560;-0.1811;0.0003;-0.0239;0.1189	1.355e-01;8.386e-01;1.847e-06;7.337e-02;6.287e-01	2.883e-01;1.050e-02;9.870e-01;4.221e-01;4.155e-02	0.0016;0.8393;0.0016;0.0848;0.0661	0.0881;0.6418;0.0148;0.0581;0.1960	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|i	5	3	1;1;1;1;1	chr3	-	48649717-48650275;48649215-48650275;48649717-48650268;48649215-48650268;48649718-48650267	48649121-48649215;48649534-48649717;48650268-48650289	48649718-48650267	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A48650289-48649121
CELSR3	ENSG00000008300.17	ENSG00000008300.17:s:48650480-48650581	0.4627;-0.5992;0.1239	1.000e+00;1.000e+00;7.173e-01	1.425e-16;0.000e+00;1.084e-02	0.2711;0.7074;0.0168	0.7250;0.1266;0.1502	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr3	-	48650289-48650480;48649215-48650480;48650290-48650479	48649121-48649215;48650268-48650289;48650480-48650581	48650290-48650479	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A48650581-48649121
CELSR3	ENSG00000008300.17	ENSG00000008300.17:t:48649121-48649215	-0.5878;0.3783;0.0156;0.0000;0.1616	1.000e+00;1.000e+00;3.501e-03;7.304e-21;9.194e-01	0.000e+00;5.494e-10;6.511e-01;1.000e+00;5.160e-04	0.7292;0.2277;0.0242;0.0004;0.0176	0.1512;0.5959;0.0535;0.0048;0.1831	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	5	4	0;1;1;1;1	chr3	-	48649215-48650480;48649215-48650275;48649215-48650268;48649215-48649534;48649216-48649533	48649121-48649215;48649534-48649717;48650268-48650289;48650480-48650581	48649216-48649533	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A48650581-48649121
MPND	ENSG00000008382.16	ENSG00000008382.16:s:4355097-4355173	0.1022;-0.0306;-0.0009;-0.0392	5.246e-01;6.374e-02;4.639e-06;5.273e-02	6.645e-02;4.236e-01;9.661e-01;4.199e-01	0.7668;0.1287;0.0277;0.0730	0.8819;0.0815;0.0081;0.0235	s|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	0;0;0;1	chr19	+	4355173-4357253;4355173-4357340;4355173-4359163;4355174-4357252	4355097-4355173;4357253-4357421;4359163-4359255	4355174-4357252	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A4359255-4355097
NFIX	ENSG00000008441.18	ENSG00000008441.18:s:13023991-13024034	0.5574;-0.5574	1.000e+00;1.000e+00	1.500e-14;5.662e-15	0.0027;0.9973	0.5649;0.4351	s|1e1.1o1|1e2.1o1	2	3	1;0	chr19	+	13024034-13024535;13024034-13025021	13023991-13024034;13024535-13024723;13024939-13025552		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A13025552-13023991
NFIX	ENSG00000008441.18	ENSG00000008441.18:t:13024939-13025552	-0.0535;0.0000;-0.5910;0.0000;0.0004;0.0000;0.4145;0.1715	2.469e-01;7.081e-09;1.000e+00;7.081e-09;3.345e-05;7.081e-09;1.000e+00;8.951e-01	1.954e-01;1.000e+00;1.521e-14;1.000e+00;9.839e-01;1.000e+00;3.521e-14;4.162e-03	0.1731;0.0006;0.8234;0.0006;0.0006;0.0006;0.0006;0.0006	0.1011;0.0011;0.2362;0.0011;0.0101;0.0011;0.4361;0.2123	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o5|1e4.2o5|1e4.3o5|1e4.4o5|1e4.5o5	8	5	0;0;0;0;0;0;0;0	chr19	+	12995864-13025021;13012266-13025021;13024034-13025021;13024680-13025021;13024682-13025021;13024684-13025021;13024719-13025021;13024723-13025021	12995475-12995864;13012188-13012266;13023991-13024034;13024535-13024723;13024939-13025552		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A13025552-12995475
NFIX	ENSG00000008441.18	ENSG00000008441.18:t:13090224-13090390	-0.0131;0.1245;-0.0669	5.733e-05;7.260e-01;2.235e-01	6.911e-01;1.374e-02;2.020e-01	0.0510;0.8457;0.1069	0.0008;0.9637;0.0355	t|1e1.1o1|2e1.1o1|2e2.1o1	3	3	1;0;0	chr19	+	13081855-13090224;13081855-13090299;13088136-13090299	13081680-13081855;13087989-13088136;13090224-13090390		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A13090390-13081680
PKD1	ENSG00000008710.20	ENSG00000008710.20:s:2093355-2093738	-0.0180;0.1265;-0.0015;-0.0713;0.0040;0.0000;-0.0154	1.320e-03;6.833e-01;2.949e-07;2.438e-01;7.548e-05;7.304e-21;2.286e-02	6.217e-01;3.287e-02;9.401e-01;1.925e-01;7.202e-01;1.000e+00;5.859e-01	0.0591;0.5734;0.0324;0.1500;0.0464;0.0003;0.1348	0.0413;0.7095;0.0228;0.0664;0.0489;0.0022;0.1073	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|2e1.2o3|i	7	4	1;0;1;0;1;1;1	chr16	-	2093274-2093544;2093093-2093544;2093046-2093544;2092592-2093544;2092188-2093544;2093093-2093534;2093275-2093354	2092046-2092188;2092480-2092597;2092954-2093274;2093355-2093738	2093275-2093354	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A2093738-2092046
MED24	ENSG00000008838.20	ENSG00000008838.20:s:40034916-40034972	0.0854;-0.1185;0.0136	3.629e-01;6.608e-01;1.311e-02	1.035e-01;2.810e-02;6.458e-01	0.0205;0.9207;0.0575	0.1144;0.8004;0.0833	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr17	-	40033771-40034916;40033456-40034916;40033772-40034915	40033345-40033675;40033707-40033771;40034916-40034972	40033772-40034915	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A40034972-40033345
REV3L	ENSG00000009413.16	ENSG00000009413.16:s:111482750-111483229	0.1716;-0.1716	7.259e-01;7.259e-01	1.859e-02;1.859e-02	0.3875;0.6125	0.5837;0.4163	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	111472140-111482750;111416472-111482750	111416283-111416472;111472013-111472140;111482750-111483229		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A111483229-111416283
REV3L	ENSG00000009413.16	ENSG00000009413.16:t:111416283-111416472	-0.1678;0.1677;0.0000	7.408e-01;7.419e-01;6.653e-06	1.876e-02;1.871e-02;9.968e-01	0.8626;0.1337;0.0040	0.6740;0.3211;0.0045	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr6	-	111416472-111482750;111416472-111472013;111416472-111460300	111416283-111416472;111460300-111460406;111472013-111472140;111482750-111483229		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A111483229-111416283
EEF1AKNMT	ENSG00000010165.20	ENSG00000010165.20:t:171792017-171792235	0.1130;-0.1130	6.177e-01;6.177e-01	3.624e-02;3.624e-02	0.1740;0.8260	0.2913;0.7087	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	171787930-171792017;171790616-171792017	171787735-171787930;171790452-171790925;171792017-171792235		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A171792235-171787735
IFFO1	ENSG00000010295.20	ENSG00000010295.20:s:6548425-6548545	0.2035;-0.1512;-0.0359	9.310e-01;8.175e-01;1.383e-01	2.855e-03;1.287e-02;3.042e-01	0.3831;0.2385;0.3775	0.5968;0.0840;0.3191	s|1e1.1o2|1e1.2o2|i	3	2	0;0;0	chr12	-	6548160-6548425;6548157-6548425;6548161-6548424	6548065-6548160;6548425-6548545	6548161-6548424	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A6548545-6548065
FUZ	ENSG00000010361.14	ENSG00000010361.14:s:49812996-49813309	0.1174;-0.0307;0.0000;-0.0659	6.343e-01;9.938e-02;7.051e-21;2.673e-01	4.177e-02;3.632e-01;1.000e+00;1.729e-01	0.0990;0.7211;0.0075;0.1690	0.2206;0.6780;0.0101;0.0898	s|1e1.1o2|2e1.1o2|2e1.2o2|2e2.1o1	4	3	0;0;0;0	chr19	-	49812736-49813133;49812736-49812996;49812685-49812996;49812335-49812996	49812251-49812335;49812447-49812736;49812996-49813309		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A49813309-49812251
FUZ	ENSG00000010361.14	ENSG00000010361.14:t:49812447-49812736	0.0000;0.1163;-0.1192;0.0000	7.051e-21;6.234e-01;6.421e-01;7.053e-21	1.000e+00;4.060e-02;3.906e-02;9.998e-01	0.0007;0.1215;0.8692;0.0090	0.0006;0.2430;0.7450;0.0113	t|1e1.1o1|1e2.1o2|1e2.2o2|2e2.2o2	4	3	0;0;0;0	chr19	-	49812736-49813607;49812736-49813133;49812736-49812996;49812685-49812996	49812447-49812736;49812996-49813309;49813607-49813812		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A49813812-49812447
CLCN6	ENSG00000011021.23	ENSG00000011021.23:t:11829196-11829322	-0.1247;0.1247	6.450e-01;6.450e-01	3.832e-02;3.832e-02	0.2489;0.7511	0.1031;0.8969	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	11828219-11829196;11828624-11829196	11828106-11828219;11828458-11828624;11829196-11829322		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A11829322-11828106
BTBD7	ENSG00000011114.15	ENSG00000011114.15:s:93332820-93333092	-0.1190;0.1190	5.779e-01;5.779e-01	5.014e-02;5.014e-02	0.9596;0.0404	0.8190;0.1810	s|1e1.1o1|1e2.1o1	2	3	0;0	chr14	-	93296157-93332820;93263993-93332820	93263785-93263993;93295970-93296158;93332820-93333092		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A93333092-93263785
AKAP8L	ENSG00000011243.19	ENSG00000011243.19:s:15400295-15400358	0.0000;0.0000;-0.1036;0.0945	7.304e-21;7.304e-21;5.438e-01;4.608e-01	1.000e+00;1.000e+00;3.301e-02;6.137e-02	0.0003;0.0003;0.8734;0.1260	0.0023;0.0067;0.7696;0.2225	s|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	0;1;0;0	chr19	-	15399984-15400295;15399891-15400295;15399410-15400295;15399985-15400294	15399302-15399410;15399832-15399984;15400295-15400358	15399985-15400294	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A15400358-15399302
AKAP8L	ENSG00000011243.19	ENSG00000011243.19:s:15403653-15403805	0.1101;0.0000;-0.0000;-0.1104	5.962e-01;7.304e-21;7.304e-21;5.901e-01	3.111e-02;1.000e+00;1.000e+00;5.334e-02	0.1272;0.0003;0.0133;0.8575	0.2381;0.0002;0.0139;0.7485	s|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	0;0;0;0	chr19	-	15403555-15403658;15401603-15403658;15403555-15403653;15403556-15403652	15401381-15401603;15403319-15403555;15403653-15403805	15403556-15403652	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A15403805-15401381
AKAP8L	ENSG00000011243.19	ENSG00000011243.19:t:15397714-15397855	-0.1044;-0.0161;0.0000;0.1186	5.402e-01;1.881e-03;7.306e-21;6.674e-01	6.708e-02;6.367e-01;9.998e-01;3.207e-02	0.7554;0.1025;0.0045;0.1332	0.6427;0.0787;0.0187;0.2613	t|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	0;0;1;0	chr19	-	15397855-15399302;15397855-15398630;15397855-15397960;15397856-15398562	15397714-15397855;15397960-na;15398563-15398766;15399302-15399410	15397856-15398562	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A15399410-15397714
AKAP8L	ENSG00000011243.19	ENSG00000011243.19:t:15403319-15403555	0.0000;0.1103;-0.0000;-0.1092	7.304e-21;5.977e-01;7.304e-21;5.796e-01	1.000e+00;3.072e-02;1.000e+00;5.669e-02	0.0015;0.1271;0.0133;0.8561	0.0002;0.2381;0.0139;0.7485	t|1e1.1o1|1e2.1o2|1e2.2o2|i	4	3	0;0;0;0	chr19	-	15403555-15404010;15403555-15403658;15403555-15403653;15403556-15403652	15403319-15403555;15403653-15403805;15404010-15404042	15403556-15403652	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A15404042-15403319
DPF1	ENSG00000011332.21	ENSG00000011332.21:s:38213644-38213979	0.1430;-0.1467;0.0035	7.091e-01;7.165e-01;5.934e-03	2.697e-02;2.474e-02;6.811e-01	0.2022;0.7465;0.0566	0.3609;0.5808;0.0590	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr19	-	38212391-38213644;38212361-38213644;38212392-38213643	38212280-38212391;38213644-38213979	38212392-38213643	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A38213979-38212280
DPF1	ENSG00000011332.21	ENSG00000011332.21:t:38222548-38222708	-0.1994;0.0000;0.2344;0.0000;0.0000;0.0000;-0.0047	7.747e-01;2.398e-06;8.641e-01;2.398e-06;2.398e-06;2.398e-06;1.385e-03	1.216e-02;9.991e-01;5.789e-03;9.991e-01;9.991e-01;9.991e-01;8.363e-01	0.7913;0.0011;0.1763;0.0011;0.0011;0.0011;0.0320	0.5486;0.0022;0.4402;0.0022;0.0022;0.0022;0.0022	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|2e1.1o1	7	6	0;0;0;0;0;0;0	chr19	-	38222708-38229559;38222708-38227946;38222708-38224114;38222708-38223756;38222708-38223083;38222708-38222835;38222703-38229559	38222548-38222708;38222835-38223298;38223756-38223961;38224114-38224250;38227946-38228042;38229559-38229714		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A38229714-38222548
PLAUR	ENSG00000011422.12	ENSG00000011422.12:t:43667215-43667691	-0.0008;0.1098;-0.0135;0.0109;-0.0001;-0.0456	3.717e-05;5.497e-01;5.825e-03;2.921e-02;2.072e-06;2.137e-01	9.677e-01;5.959e-02;6.663e-01;5.688e-01;9.960e-01;2.139e-01	0.0208;0.0625;0.0500;0.0431;0.0122;0.8100	0.0021;0.2063;0.0021;0.0626;0.0021;0.7220	t|1e1.1o1|1e2.1o1|1e3.1o4|1e3.2o4|1e3.3o4|1e3.4o4	6	4	0;0;1;0;0;0	chr19	-	43667691-43670066;43667691-43668277;43667691-43668172;43667691-43668044;43667691-43667779;43667691-43667777	43667215-43667691;43667777-43668256;43668277-43668320;43670066-43670547		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A43670547-43667215
WIZ	ENSG00000011451.21	ENSG00000011451.21:t:15436475-15437129	0.0904;0.0135;-0.1125	4.296e-01;2.487e-02;5.423e-01	8.692e-02;5.505e-01;5.634e-02	0.2188;0.0379;0.7404	0.3452;0.0696;0.5875	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr19	-	15437129-15448103;15437129-15442676;15437129-15438578	15436475-15437129;15438578-15440715;15442676-15442748;15448103-15448367		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A15448367-15436475
QPCTL	ENSG00000011478.13	ENSG00000011478.13:s:45693413-45693556	-0.0502;0.1926;-0.0061;-0.0068;-0.0071;-0.0506	1.673e-01;8.527e-01;1.681e-03;2.601e-02;5.665e-03;1.974e-01	2.607e-01;8.578e-03;8.124e-01;5.871e-01;7.647e-01;2.346e-01	0.0926;0.6106;0.0318;0.0863;0.0343;0.1446	0.0200;0.8239;0.0008;0.0651;0.0151;0.0668	s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1|i	6	3	0;0;1;0;0;1	chr19	+	45693556-45695401;45693556-45695437;45693556-45695602;45693556-45695633;45693556-45698547;45693557-45695400	45693413-45693556;45695401-45695718;45698480-45698699	45693557-45695400	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A45698699-45693413
TMEM159	ENSG00000011638.11	ENSG00000011638.11:t:21170437-21170605	0.1249;-0.1249	6.174e-01;6.174e-01	4.310e-02;4.310e-02	0.8268;0.1732	0.9899;0.0101	t|1e1.1o1|1e2.1o1	2	3	0;0	chr16	+	21161278-21170437;21166911-21170437	21161085-21161278;21166840-21166911;21170437-21170605		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A21170605-21161085
TMEM159	ENSG00000011638.11	ENSG00000011638.11:t:21179475-21180616	-0.0617;-0.0728;0.1310;0.0047	2.886e-01;3.477e-01;6.416e-01;4.286e-03	1.648e-01;1.158e-01;3.822e-02;8.236e-01	0.1138;0.8582;0.0210;0.0024	0.0315;0.7627;0.1725;0.0282	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr16	+	21170605-21179475;21174148-21179475;21177327-21179475;21178932-21179475	21170437-21170605;21174010-21174148;21177137-21177327;21178797-21178932;21179475-21180616		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A21180616-21170437
BRCA1	ENSG00000012048.23	ENSG00000012048.23:s:43124737-43125483	-0.0064;0.0699;0.0000;0.0000;0.0000;0.0384;0.0000;-0.1179	4.197e-02;3.484e-01;7.051e-21;7.051e-21;7.051e-21;1.313e-01;7.051e-21;6.003e-01	5.088e-01;1.301e-01;1.000e+00;1.000e+00;1.000e+00;3.083e-01;1.000e+00;4.845e-02	0.2497;0.3328;0.0005;0.0005;0.0005;0.0619;0.0005;0.3468	0.2330;0.4299;0.0007;0.0007;0.0007;0.1181;0.0007;0.2060	s|1e1.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e5.1o1|3e1.1o1|3e4.1o1|4e1.1o1	8	6	0;0;0;0;0;0;0;0	chr17	-	43124115-43125277;43124115-43125271;43094860-43125271;43074521-43125271;43050190-43125271;43124115-43125182;43063951-43125182;43124115-43124737	43049782-43050190;43063874-43063951;43074331-43074521;43093013-43094860;43124017-43124115;43124737-43125483		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A43125483-43049782
BRCA1	ENSG00000012048.23	ENSG00000012048.23:t:43124017-43124115	0.0000;-0.0073;0.0670;0.0376;-0.1198	1.139e-07;4.290e-02;3.341e-01;1.267e-01;6.106e-01	9.985e-01;5.052e-01;1.375e-01;3.147e-01;4.625e-02	0.0007;0.2499;0.3331;0.0622;0.3470	0.0072;0.2321;0.4281;0.1167;0.2042	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.3o4|1e2.4o4	5	3	0;0;0;0;0	chr17	-	43124115-43170126;43124115-43125277;43124115-43125271;43124115-43125182;43124115-43124737	43124017-43124115;43124737-43125483;43170126-43170245		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A43170245-43124017
ANGEL1	ENSG00000013523.11	ENSG00000013523.11:t:76803786-76803912	-0.0085;-0.0597;0.1030	8.311e-03;2.670e-01;5.263e-01	7.279e-01;1.782e-01;6.744e-02	0.0369;0.9175;0.0427	0.0035;0.8278;0.1685	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr14	-	76803912-76807433;76803912-76806416;76803912-76804375	76803786-76803912;76804375-76804435;76806416-76806849;76807433-76807502		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A76807502-76803786
DDX11	ENSG00000013573.17	ENSG00000013573.17:t:31078390-31078537	0.0076;-0.1285;-0.0198;0.0655;0.0311;0.0081	5.897e-03;6.499e-01;2.498e-02;2.959e-01;4.903e-02;4.719e-03	6.989e-01;3.777e-02;5.420e-01;1.625e-01;4.468e-01;7.492e-01	0.0353;0.7272;0.0828;0.1224;0.0152;0.0106	0.0479;0.5745;0.0506;0.2078;0.0701;0.0416	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|2e1.1o2|2e1.2o2	6	4	0;0;0;0;0;0	chr12	+	31073969-31078390;31074091-31078390;31074327-31078390;31078288-31078390;31073969-31078463;31074091-31078463	31073860-31074091;31074220-31074327;31077945-31078288;31078390-31078537		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A31078537-31073860
ZNF582	ENSG00000018869.17	ENSG00000018869.17:s:56389998-56390096	-0.1356;0.1356	5.394e-01;5.394e-01	3.755e-02;3.755e-02	0.6749;0.3251	0.5252;0.4748	s|1e1.1o2|1e2.1o1	2	3	0;0	chr19	-	56385184-56390001;56376121-56390001	56375846-56376121;56382752-56385184;56389998-56390096		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56390096-56375846
ZNF582	ENSG00000018869.17	ENSG00000018869.17:t:56391744-56391832	0.1418;0.0000;-0.1426	6.829e-01;6.029e-05;6.813e-01	2.915e-02;9.901e-01;2.899e-02	0.0255;0.0053;0.9681	0.2061;0.0057;0.7884	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr19	-	56391832-56393442;56391832-56393237;56391832-56393220	56391744-56391832;56393220-56393430;56393442-56393545		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A56393545-56391744
SERPINB1	ENSG00000021355.13	ENSG00000021355.13:t:2838549-2838686	-0.0000;0.1358;-0.1429;0.0002	1.006e-08;7.359e-01;7.886e-01;2.961e-06	9.999e-01;2.287e-02;1.393e-02;9.905e-01	0.0019;0.8187;0.1773;0.0019	0.0016;0.9664;0.0145;0.0146	t|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	1;0;1;1	chr6	-	2838686-2840445;2838686-2840419;2838686-2839335;2838687-2839334	2838549-2838686;2839335-2839466;2840419-2840594	2838687-2839334	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A2840594-2838549
SERPINB1	ENSG00000021355.13	ENSG00000021355.13:t:2840419-2840594	0.1834;-0.0067;-0.0001;-0.0001;-0.1503	7.850e-01;1.336e-02;5.845e-05;5.845e-05;6.897e-01	1.356e-02;7.487e-01;9.925e-01;9.925e-01;2.600e-02	0.7309;0.0267;0.0043;0.0043;0.2154	0.9647;0.0034;0.0034;0.0034;0.0235	t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.1o2|i	5	3	0;0;0;0;1	chr6	-	2840594-2841812;2840594-2841597;2840594-2841216;2840485-2841812;2840595-2841215	2840419-2840594;2841216-2841475;2841597-2841959	2840595-2841215	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A2841959-2840419
FHL1	ENSG00000022267.19	ENSG00000022267.19:s:136208455-136208641	0.0929;0.0000;-0.1169;0.0129	4.517e-01;7.304e-21;6.523e-01;1.409e-04	6.214e-02;1.000e+00;3.219e-02;6.866e-01	0.1278;0.0041;0.8152;0.0505	0.2238;0.0132;0.6999;0.0661	s|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	0;0;0;1	chrX	+	136208641-136209243;136208641-136209340;136208641-136209871;136208642-136209167	136208455-136208641;136209168-136209335;136209340-136209442;136209871-136211359	136208642-136209167	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A136211359-136208455
FHL1	ENSG00000022267.19	ENSG00000022267.19:t:136209871-136211359	-0.0014;-0.0827;0.1076	2.844e-10;3.773e-01;5.686e-01	9.466e-01;1.128e-01;5.060e-02	0.0354;0.8543;0.1078	0.0129;0.7628;0.2239	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chrX	+	136207961-136209871;136208641-136209871;136209442-136209871	136207792-136207961;136208455-136208641;136209340-136209442;136209871-136211359		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A136211359-136207792
GRAMD1B	ENSG00000023171.19	ENSG00000023171.19:s:123430269-123431556	0.1898;-0.0800;-0.1108;0.0340;0.0001	8.387e-01;3.722e-01;4.888e-01;1.393e-01;2.700e-05	9.464e-03;1.212e-01;5.722e-02;2.991e-01;9.953e-01	0.0497;0.1310;0.7658;0.0322;0.0026	0.2723;0.0238;0.6022;0.0825;0.0038	s|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2|2e1.1o2	5	4	0;0;0;1;1	chr11	+	123431166-123432018;123431166-123435434;123431166-123480816;123431166-123480819;123431556-123432011	123430269-123431556;123432011-123432126;123435434-123435719;123480738-123480893		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A123480893-123430269
AKAP11	ENSG00000023516.9	ENSG00000023516.9:t:42298533-42298797	-0.1025;0.1025	5.139e-01;5.139e-01	6.886e-02;6.886e-02	0.2258;0.7742	0.1024;0.8976	t|1e1.1o1|1e2.1o1	2	3	1;0	chr13	+	42295742-42298533;42297182-42298533	42295695-42295742;42297048-42297182;42298533-42298797		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A42298797-42295695
CCDC28A	ENSG00000024862.18	ENSG00000024862.18:s:138788366-138788388	0.1987;-0.0062;-0.1768	8.709e-01;2.942e-03;8.166e-01	6.889e-03;7.915e-01;1.208e-02	0.6451;0.0366;0.3113	0.8693;0.0167;0.1141	s|1e1.1o2|1e1.2o2|i	3	2	0;1;1	chr6	+	138788388-138792749;138788388-138793151;138788389-138792748	138788366-138788388;138792749-138793319	138788389-138792748	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A138793319-138788366
